CMDLINE C:\Python\311\python.exe Vamprior_4branch.py
MEM 1584.742188 1721046350.4287
MEM 1584.742188 1721046350.5290
MEM 1584.742188 1721046350.6295
MEM 1584.742188 1721046350.7298
MEM 1584.742188 1721046350.8302
MEM 1584.746094 1721046350.9307
MEM 1584.753906 1721046351.0311
MEM 1584.765625 1721046351.1317
MEM 1584.773438 1721046351.2322
MEM 1584.785156 1721046351.3327
MEM 1584.792969 1721046351.4333
MEM 1584.804688 1721046351.5337
MEM 1584.812500 1721046351.6344
MEM 1584.820312 1721046351.7350
MEM 1584.828125 1721046351.8357
MEM 1584.835938 1721046351.9361
MEM 1584.843750 1721046352.0364
MEM 1584.851562 1721046352.1370
MEM 1584.917969 1721046352.2376
MEM 1584.917969 1721046352.3382
MEM 1584.917969 1721046352.4387
MEM 1584.917969 1721046352.5390
MEM 1584.917969 1721046352.6398
MEM 1584.917969 1721046352.7408
MEM 1584.917969 1721046352.8414
MEM 1584.917969 1721046352.9418
MEM 1584.980469 1721046353.0422
MEM 1584.980469 1721046353.1429
MEM 1584.980469 1721046353.2434
MEM 1584.980469 1721046353.3436
MEM 1584.980469 1721046353.4441
MEM 1584.980469 1721046353.5447
MEM 1585.042969 1721046353.6452
MEM 1585.042969 1721046353.7455
MEM 1585.042969 1721046353.8459
MEM 1585.046875 1721046353.9466
MEM 1585.046875 1721046354.0473
MEM 1585.046875 1721046354.1479
MEM 1585.046875 1721046354.2482
MEM 1585.109375 1721046354.3489
MEM 1585.144531 1721046354.4496
MEM 1585.402344 1721046354.5507
MEM 1585.707031 1721046354.6514
MEM 1585.929688 1721046354.7520
MEM 1586.433594 1721046354.8524
MEM 1586.535156 1721046354.9530
MEM 1586.546875 1721046355.0539
MEM 1586.570312 1721046355.1543
MEM 1586.585938 1721046355.2547
MEM 1586.601562 1721046355.3555
MEM 1586.675781 1721046355.4558
MEM 1586.679688 1721046355.5565
MEM 1586.679688 1721046355.6573
MEM 1586.683594 1721046355.7576
MEM 1586.699219 1721046355.8582
MEM 1586.718750 1721046355.9589
MEM 1586.734375 1721046356.0593
MEM 1586.804688 1721046356.1600
MEM 1586.804688 1721046356.2608
MEM 1586.804688 1721046356.3615
MEM 1586.824219 1721046356.4617
MEM 1586.839844 1721046356.5621
MEM 1586.851562 1721046356.6627
MEM 1586.867188 1721046356.7634
MEM 1586.929688 1721046356.8641
MEM 1586.929688 1721046356.9648
MEM 1586.929688 1721046357.0652
MEM 1586.941406 1721046357.1660
MEM 1586.957031 1721046357.2668
MEM 1586.972656 1721046357.3674
MEM 1586.988281 1721046357.4676
MEM 1586.964844 1721046357.5683
MEM 1587.109375 1721046357.6689
MEM 1587.335938 1721046357.7690
MEM 1587.769531 1721046357.8693
MEM 1588.097656 1721046357.9698
MEM 1588.453125 1721046358.0705
MEM 1588.792969 1721046358.1712
MEM 1588.945312 1721046358.2719
MEM 1589.566406 1721046358.3726
MEM 1590.277344 1721046358.4732
MEM 1590.500000 1721046358.5742
MEM 1591.226562 1721046358.6751
MEM 1591.769531 1721046358.7756
MEM 1591.796875 1721046358.8766
MEM 1594.250000 1721046358.9775
MEM 1594.835938 1721046359.0782
MEM 1595.402344 1721046359.1784
MEM 1595.683594 1721046359.2789
MEM 1595.886719 1721046359.3792
MEM 1596.164062 1721046359.4798
MEM 1596.488281 1721046359.5805
MEM 1596.785156 1721046359.6812
MEM 1597.058594 1721046359.7817
MEM 1597.394531 1721046359.8822
MEM 1597.722656 1721046359.9828
MEM 1598.007812 1721046360.0832
MEM 1598.312500 1721046360.1839
MEM 1598.628906 1721046360.2848
MEM 1598.968750 1721046360.3855
MEM 1599.246094 1721046360.4864
MEM 1599.601562 1721046360.5873
MEM 1599.953125 1721046360.6883
MEM 1600.347656 1721046360.7894
MEM 1600.644531 1721046360.8903
MEM 1600.984375 1721046360.9911
MEM 1601.367188 1721046361.0916
MEM 1601.753906 1721046361.1920
MEM 1602.015625 1721046361.2925
MEM 1602.343750 1721046361.3931
MEM 1602.667969 1721046361.4933
MEM 1603.015625 1721046361.5940
MEM 1603.371094 1721046361.6948
MEM 1603.746094 1721046361.7958
MEM 1604.136719 1721046361.8967
MEM 1604.578125 1721046361.9976
MEM 1604.960938 1721046362.0983
MEM 1605.375000 1721046362.1989
MEM 1605.769531 1721046362.2995
MEM 1605.914062 1721046362.4002
MEM 1609.664062 1721046362.5007
MEM 1610.046875 1721046362.6014
MEM 1610.308594 1721046362.7023
MEM 1610.777344 1721046362.8030
MEM 1612.437500 1721046362.9037
MEM 1612.722656 1721046363.0049
MEM 1612.722656 1721046363.1059
MEM 1612.765625 1721046363.2064
MEM 1612.843750 1721046363.3075
MEM 1629.386719 1721046363.4085
MEM 1641.339844 1721046363.5093
MEM 1641.777344 1721046363.6100
MEM 1642.480469 1721046363.7108
MEM 1642.824219 1721046363.8114
MEM 1643.054688 1721046363.9122
MEM 1643.359375 1721046364.0129
MEM 1643.675781 1721046364.1136
MEM 1643.960938 1721046364.2144
MEM 1643.960938 1721046364.3149
MEM 1643.960938 1721046364.4154
MEM 1643.960938 1721046364.5161
MEM 1643.960938 1721046364.6169
MEM 1643.960938 1721046364.7175
MEM 1643.960938 1721046364.8187
MEM 1643.960938 1721046364.9197
MEM 1643.863281 1721046365.0204
MEM 1605.054688 1721046365.1210
MEM 1605.058594 1721046365.2218
MEM 1605.058594 1721046365.3226
MEM 1605.070312 1721046365.4234
MEM 1605.074219 1721046365.5245
MEM 1605.085938 1721046365.6251
MEM 1605.097656 1721046365.7256
MEM 1605.156250 1721046365.8261
MEM 1605.222656 1721046365.9272
MEM 1605.242188 1721046366.0278
MEM 1605.261719 1721046366.1282
MEM 1605.265625 1721046366.2285
MEM 1605.265625 1721046366.3293
MEM 1605.265625 1721046366.4301
MEM 1605.265625 1721046366.5306
MEM 1605.332031 1721046366.6310
MEM 1605.500000 1721046366.7318
MEM 1605.671875 1721046366.8319
MEM 1605.875000 1721046366.9326
MEM 1606.121094 1721046367.0334
MEM 1606.300781 1721046367.1340
MEM 1606.535156 1721046367.2348
MEM 1606.695312 1721046367.3354
MEM 1606.945312 1721046367.4361
MEM 1607.175781 1721046367.5366
MEM 1607.269531 1721046367.6370
MEM 1607.367188 1721046367.7377
MEM 1607.503906 1721046367.8380
MEM 1607.601562 1721046367.9386
MEM 1607.750000 1721046368.0390
MEM 1607.781250 1721046368.1396
MEM 1607.800781 1721046368.2402
MEM 1607.855469 1721046368.3408
MEM 1607.914062 1721046368.4413
MEM 1623.265625 1721046368.5416
MEM 1642.292969 1721046368.6424
MEM 1656.183594 1721046368.7434
MEM 1681.683594 1721046368.8445
MEM 1690.910156 1721046368.9455
MEM 1692.269531 1721046369.0465
MEM 1690.917969 1721046369.1471
MEM 1692.468750 1721046369.2479
MEM 1692.902344 1721046369.3484
MEM 1694.699219 1721046369.4490
MEM 1694.699219 1721046369.5494
MEM 1694.734375 1721046369.6499
MEM 1694.738281 1721046369.7506
MEM 1698.250000 1721046369.8513
MEM 1698.570312 1721046369.9524
MEM 1699.468750 1721046370.0536
MEM 1700.105469 1721046370.1546
MEM 1700.105469 1721046370.2554
MEM 1700.105469 1721046370.3560
MEM 1700.140625 1721046370.4563
MEM 1700.175781 1721046370.5574
MEM 1700.277344 1721046370.6580
MEM 1700.281250 1721046370.7583
MEM 1700.285156 1721046370.8588
MEM 1700.289062 1721046370.9591
MEM 1700.289062 1721046371.0596
MEM 1700.289062 1721046371.1601
MEM 1700.289062 1721046371.2607
MEM 1700.289062 1721046371.3614
MEM 1700.289062 1721046371.4622
MEM 1700.289062 1721046371.5633
MEM 1700.289062 1721046371.6641
MEM 1700.289062 1721046371.7649
MEM 1700.304688 1721046371.8652
MEM 1700.304688 1721046371.9657
MEM 1700.304688 1721046372.0663
MEM 1700.304688 1721046372.1666
MEM 1700.304688 1721046372.2671
MEM 1700.304688 1721046372.3677
MEM 1700.304688 1721046372.4687
MEM 1700.304688 1721046372.5691
MEM 1700.304688 1721046372.6698
MEM 1700.304688 1721046372.7702
MEM 1700.304688 1721046372.8703
MEM 1700.304688 1721046372.9706
MEM 1700.304688 1721046373.0709
MEM 1700.304688 1721046373.1715
MEM 1700.304688 1721046373.2718
MEM 1700.304688 1721046373.3723
MEM 1700.304688 1721046373.4727
MEM 1700.304688 1721046373.5733
MEM 1700.304688 1721046373.6737
MEM 1700.304688 1721046373.7742
MEM 1700.304688 1721046373.8744
MEM 1700.304688 1721046373.9748
MEM 1700.304688 1721046374.0753
MEM 1700.304688 1721046374.1761
MEM 1700.304688 1721046374.2770
MEM 1700.304688 1721046374.3779
MEM 1700.304688 1721046374.4786
MEM 1700.304688 1721046374.5790
MEM 1700.304688 1721046374.6794
MEM 1700.304688 1721046374.7801
MEM 1700.304688 1721046374.8805
MEM 1700.304688 1721046374.9810
MEM 1700.304688 1721046375.0814
MEM 1700.304688 1721046375.1821
MEM 1700.304688 1721046375.2827
MEM 1700.304688 1721046375.3830
MEM 1700.304688 1721046375.4835
MEM 1700.304688 1721046375.5843
MEM 1700.304688 1721046375.6846
MEM 1700.304688 1721046375.7850
MEM 1700.304688 1721046375.8855
MEM 1700.304688 1721046375.9860
MEM 1700.304688 1721046376.0865
MEM 1700.304688 1721046376.1868
MEM 1700.304688 1721046376.2873
MEM 1700.304688 1721046376.3877
MEM 1700.304688 1721046376.4882
MEM 1700.304688 1721046376.5887
MEM 1700.121094 1721046376.6892
MEM 1700.132812 1721046376.7898
MEM 1700.332031 1721046376.8903
MEM 1700.664062 1721046376.9908
MEM 1700.722656 1721046377.0912
MEM 1700.753906 1721046377.1919
MEM 1700.800781 1721046377.2925
MEM 1700.851562 1721046377.3929
MEM 1700.902344 1721046377.4934
MEM 1703.113281 1721046377.6151
MEM 1703.113281 1721046377.7444
MEM 1703.113281 1721046377.8479
MEM 1703.113281 1721046377.9654
MEM 1703.113281 1721046378.0670
MEM 1703.113281 1721046378.1700
MEM 1703.113281 1721046378.2810
MEM 1703.113281 1721046378.3820
MEM 1703.113281 1721046378.4950
MEM 1703.121094 1721046378.5960
MEM 1703.300781 1721046378.6967
MEM 1703.417969 1721046378.7972
MEM 1703.617188 1721046378.8979
MEM 1703.804688 1721046378.9982
MEM 1704.019531 1721046379.0987
MEM 1704.207031 1721046379.1992
MEM 1704.460938 1721046379.2999
MEM 1704.714844 1721046379.4004
MEM 1704.972656 1721046379.5012
MEM 1705.890625 1721046379.6016
MEM 1705.882812 1721046379.7023
MEM 1705.882812 1721046379.8031
MEM 1705.988281 1721046379.9036
MEM 1705.996094 1721046380.0043
MEM 1706.000000 1721046380.1048
MEM 1706.003906 1721046380.2050
MEM 1706.003906 1721046380.3055
MEM 1706.015625 1721046380.4060
MEM 1706.027344 1721046380.5067
MEM 1706.035156 1721046380.6073
MEM 1706.042969 1721046380.7080
MEM 1706.054688 1721046380.8083
MEM 1706.062500 1721046380.9085
MEM 1706.074219 1721046381.0096
MEM 1706.082031 1721046381.1101
MEM 1706.093750 1721046381.2108
MEM 1706.105469 1721046381.3113
MEM 1706.113281 1721046381.4115
MEM 1706.121094 1721046381.5120
MEM 1706.128906 1721046381.6126
MEM 1706.132812 1721046381.7131
MEM 1706.199219 1721046381.8137
MEM 1706.199219 1721046381.9141
MEM 1706.199219 1721046382.0148
MEM 1706.199219 1721046382.1150
MEM 1706.199219 1721046382.2155
MEM 1706.199219 1721046382.3160
MEM 1706.199219 1721046382.4163
MEM 1706.261719 1721046382.5167
MEM 1706.261719 1721046382.6170
MEM 1706.261719 1721046382.7176
MEM 1706.261719 1721046382.8180
MEM 1706.261719 1721046382.9184
MEM 1706.261719 1721046383.0188
MEM 1706.265625 1721046383.1194
MEM 1706.269531 1721046383.2199
MEM 1706.281250 1721046383.3201
MEM 1706.292969 1721046383.4205
MEM 1706.300781 1721046383.5211
MEM 1706.312500 1721046383.6215
MEM 1706.320312 1721046383.7221
MEM 1706.328125 1721046383.8223
MEM 1706.335938 1721046383.9227
MEM 1706.343750 1721046384.0234
MEM 1706.351562 1721046384.1240
MEM 1706.363281 1721046384.2246
MEM 1706.371094 1721046384.3251
MEM 1706.437500 1721046384.4258
MEM 1706.437500 1721046384.5263
MEM 1706.437500 1721046384.6265
MEM 1706.437500 1721046384.7270
MEM 1706.437500 1721046384.8276
MEM 1706.437500 1721046384.9278
MEM 1706.437500 1721046385.0283
MEM 1706.437500 1721046385.1287
MEM 1706.496094 1721046385.2297
MEM 1706.726562 1721046385.3303
MEM 1706.964844 1721046385.4311
MEM 1707.152344 1721046385.5317
MEM 1707.554688 1721046385.6323
MEM 1707.664062 1721046385.7333
MEM 1707.675781 1721046385.8340
MEM 1707.695312 1721046385.9345
MEM 1707.714844 1721046386.0349
MEM 1707.730469 1721046386.1354
MEM 1707.746094 1721046386.2361
MEM 1707.765625 1721046386.3365
MEM 1707.777344 1721046386.4370
MEM 1707.800781 1721046386.5377
MEM 1707.808594 1721046386.6417
MEM 1707.832031 1721046386.7432
MEM 1707.855469 1721046386.8436
MEM 1707.875000 1721046386.9442
MEM 1707.945312 1721046387.0449
MEM 1707.945312 1721046387.1451
MEM 1707.949219 1721046387.2457
MEM 1707.964844 1721046387.3460
MEM 1707.984375 1721046387.4464
MEM 1708.007812 1721046387.5468
MEM 1708.023438 1721046387.6471
MEM 1708.042969 1721046387.7478
MEM 1708.058594 1721046387.8486
MEM 1708.078125 1721046387.9491
MEM 1708.101562 1721046388.0495
MEM 1708.117188 1721046388.1500
MEM 1707.976562 1721046388.2513
MEM 1708.218750 1721046388.3532
MEM 1708.406250 1721046388.4547
MEM 1708.660156 1721046388.5552
MEM 1708.957031 1721046388.6557
MEM 1709.289062 1721046388.7563
MEM 1709.558594 1721046388.8569
MEM 1709.726562 1721046388.9576
MEM 1710.101562 1721046389.0585
MEM 1710.484375 1721046389.1591
MEM 1710.726562 1721046389.2595
MEM 1711.050781 1721046389.3603
MEM 1711.515625 1721046389.4606
MEM 1711.925781 1721046389.5614
MEM 1711.968750 1721046389.6620
MEM 1714.269531 1721046389.7629
MEM 1714.675781 1721046389.8636
MEM 1715.273438 1721046389.9642
MEM 1715.550781 1721046390.0647
MEM 1715.800781 1721046390.1652
MEM 1716.058594 1721046390.2658
MEM 1716.269531 1721046390.3661
MEM 1716.566406 1721046390.4666
MEM 1716.855469 1721046390.5668
MEM 1717.167969 1721046390.6673
MEM 1717.492188 1721046390.7677
MEM 1717.816406 1721046390.8683
MEM 1718.070312 1721046390.9687
MEM 1718.253906 1721046391.0693
MEM 1718.468750 1721046391.1699
MEM 1718.738281 1721046391.2705
MEM 1718.968750 1721046391.3714
MEM 1719.265625 1721046391.4720
MEM 1719.574219 1721046391.5726
MEM 1719.863281 1721046391.6735
MEM 1720.195312 1721046391.7745
MEM 1720.527344 1721046391.8753
MEM 1720.859375 1721046391.9757
MEM 1721.250000 1721046392.0766
MEM 1721.507812 1721046392.1772
MEM 1721.828125 1721046392.2775
MEM 1722.050781 1721046392.3785
MEM 1722.417969 1721046392.4796
MEM 1722.769531 1721046392.5801
MEM 1723.128906 1721046392.6806
MEM 1723.503906 1721046392.7813
MEM 1723.875000 1721046392.8821
MEM 1724.210938 1721046392.9825
MEM 1724.523438 1721046393.0830
MEM 1724.855469 1721046393.1834
MEM 1725.128906 1721046393.2837
MEM 1728.527344 1721046393.3840
MEM 1728.808594 1721046393.4843
MEM 1729.093750 1721046393.5848
MEM 1730.761719 1721046393.6851
MEM 1731.019531 1721046393.7854
MEM 1731.406250 1721046393.8861
MEM 1731.410156 1721046393.9869
MEM 1731.460938 1721046394.0873
MEM 1731.531250 1721046394.1877
MEM 1741.800781 1721046394.2885
MEM 1755.996094 1721046394.3894
MEM 1756.433594 1721046394.4897
MEM 1757.003906 1721046394.5902
MEM 1757.531250 1721046394.6907
MEM 1757.812500 1721046394.7912
MEM 1758.140625 1721046394.8921
MEM 1758.425781 1721046394.9928
MEM 1758.695312 1721046395.0935
MEM 1759.011719 1721046395.1943
MEM 1759.296875 1721046395.2952
MEM 1759.804688 1721046395.3961
MEM 1761.300781 1721046395.4965
MEM 1762.507812 1721046395.5973
MEM 1763.281250 1721046395.6982
MEM 1763.601562 1721046395.7987
MEM 1764.496094 1721046395.8992
MEM 1766.179688 1721046396.0000
MEM 1767.160156 1721046396.1001
MEM 1767.996094 1721046396.2005
MEM 1769.128906 1721046396.3007
MEM 1770.554688 1721046396.4011
MEM 1771.015625 1721046396.5016
MEM 1772.570312 1721046396.6027
MEM 1773.839844 1721046396.7032
MEM 1775.160156 1721046396.8039
MEM 1776.390625 1721046396.9048
MEM 1777.808594 1721046397.0055
MEM 1778.679688 1721046397.1060
MEM 1780.324219 1721046397.2067
MEM 1781.671875 1721046397.3078
MEM 1782.933594 1721046397.4088
MEM 1790.464844 1721046397.5099
MEM 1790.683594 1721046397.6104
MEM 1790.988281 1721046397.7110
MEM 1791.226562 1721046397.8120
MEM 1792.933594 1721046397.9128
MEM 1793.445312 1721046398.0138
MEM 1793.445312 1721046398.1144
MEM 1793.484375 1721046398.2153
MEM 1793.605469 1721046398.3159
MEM 1808.457031 1721046398.4164
MEM 1832.261719 1721046398.5170
MEM 1845.542969 1721046398.6176
MEM 1860.199219 1721046398.7180
MEM 1887.976562 1721046398.8184
MEM 1895.421875 1721046398.9188
MEM 1895.464844 1721046399.0196
MEM 1897.601562 1721046399.1202
MEM 1897.375000 1721046399.2210
MEM 1899.457031 1721046399.3220
MEM 1900.761719 1721046399.4226
MEM 1902.195312 1721046399.5236
MEM 1900.828125 1721046399.6245
MEM 1900.832031 1721046399.7249
MEM 1903.062500 1721046399.8257
MEM 1904.566406 1721046399.9266
MEM 1905.468750 1721046400.0278
MEM 1906.093750 1721046400.1283
MEM 1906.093750 1721046400.2289
MEM 1906.140625 1721046400.3296
MEM 1906.343750 1721046400.4305
MEM 1906.390625 1721046400.5311
MEM 1906.585938 1721046400.6320
MEM 1906.585938 1721046400.7330
MEM 1906.585938 1721046400.8335
MEM 1906.585938 1721046400.9345
MEM 1906.585938 1721046401.0348
MEM 1906.585938 1721046401.1352
MEM 1906.585938 1721046401.2357
MEM 1906.585938 1721046401.3360
MEM 1906.585938 1721046401.4369
MEM 1906.585938 1721046401.5372
MEM 1906.585938 1721046401.6375
MEM 1906.585938 1721046401.7378
MEM 1906.585938 1721046401.8387
MEM 1906.585938 1721046401.9392
MEM 1906.585938 1721046402.0399
MEM 1906.585938 1721046402.1404
MEM 1906.585938 1721046402.2411
MEM 1906.585938 1721046402.3418
MEM 1906.585938 1721046402.4424
MEM 1906.585938 1721046402.5426
MEM 1906.585938 1721046402.6429
MEM 1906.585938 1721046402.7433
MEM 1906.585938 1721046402.8437
MEM 1906.585938 1721046402.9444
MEM 1906.585938 1721046403.0450
MEM 1906.585938 1721046403.1454
MEM 1906.585938 1721046403.2458
MEM 1906.585938 1721046403.3468
MEM 1906.585938 1721046403.4471
MEM 1906.585938 1721046403.5476
MEM 1906.585938 1721046403.6479
MEM 1906.585938 1721046403.7487
MEM 1906.585938 1721046403.8491
MEM 1906.585938 1721046403.9496
MEM 1906.585938 1721046404.0501
MEM 1906.585938 1721046404.1506
MEM 1906.585938 1721046404.2508
MEM 1906.585938 1721046404.3513
MEM 1906.585938 1721046404.4516
MEM 1906.585938 1721046404.5524
MEM 1906.585938 1721046404.6530
MEM 1906.585938 1721046404.7532
MEM 1906.585938 1721046404.8536
MEM 1906.593750 1721046404.9542
MEM 1906.601562 1721046405.0546
MEM 1906.617188 1721046405.1552
MEM 1906.625000 1721046405.2558
MEM 1906.640625 1721046405.3565
MEM 1906.652344 1721046405.4571
MEM 1906.664062 1721046405.5577
MEM 1906.671875 1721046405.6583
MEM 1906.683594 1721046405.7588
MEM 1906.695312 1721046405.8593
MEM 1906.707031 1721046405.9596
MEM 1906.718750 1721046406.0601
MEM 1906.726562 1721046406.1608
MEM 1906.738281 1721046406.2612
MEM 1906.750000 1721046406.3618
MEM 1906.761719 1721046406.4621
MEM 1906.824219 1721046406.5626
MEM 1906.632812 1721046406.6632
MEM 1906.648438 1721046406.7637
MEM 1907.121094 1721046406.8641
MEM 1907.503906 1721046406.9654
MEM 1907.582031 1721046407.0660
MEM 1907.640625 1721046407.1666
MEM 1907.683594 1721046407.2672
MEM 1907.734375 1721046407.3676
MEM 1909.640625 1721046407.4704
MEM 1909.640625 1721046407.5804
MEM 1909.640625 1721046407.6826
MEM 1909.640625 1721046407.7901
MEM 1909.640625 1721046407.8911
MEM 1909.640625 1721046407.9992
MEM 1909.644531 1721046408.1024
MEM 1909.644531 1721046408.2060
MEM 1909.804688 1721046408.3073
MEM 1909.992188 1721046408.4080
MEM 1910.253906 1721046408.5089
MEM 1910.523438 1721046408.6098
MEM 1910.777344 1721046408.7108
MEM 1911.386719 1721046408.8114
MEM 1911.640625 1721046408.9122
MEM 1911.917969 1721046409.0130
MEM 1912.097656 1721046409.1137
MEM 1913.164062 1721046409.2145
MEM 1913.164062 1721046409.3153
MEM 1913.269531 1721046409.4155
MEM 1913.281250 1721046409.5163
MEM 1913.281250 1721046409.6167
MEM 1913.281250 1721046409.7173
MEM 1913.289062 1721046409.8178
MEM 1913.300781 1721046409.9185
MEM 1913.308594 1721046410.0189
MEM 1913.375000 1721046410.1193
MEM 1913.375000 1721046410.2197
MEM 1913.375000 1721046410.3199
MEM 1913.375000 1721046410.4204
MEM 1913.375000 1721046410.5205
MEM 1913.375000 1721046410.6210
MEM 1913.375000 1721046410.7215
MEM 1913.375000 1721046410.8217
MEM 1913.437500 1721046410.9221
MEM 1913.480469 1721046411.0223
MEM 1913.480469 1721046411.1227
MEM 1913.480469 1721046411.2231
MEM 1913.480469 1721046411.3237
MEM 1913.480469 1721046411.4243
MEM 1913.480469 1721046411.5249
MEM 1913.480469 1721046411.6255
MEM 1913.542969 1721046411.7261
MEM 1913.542969 1721046411.8264
MEM 1913.542969 1721046411.9268
MEM 1913.542969 1721046412.0272
MEM 1913.542969 1721046412.1277
MEM 1913.542969 1721046412.2281
MEM 1913.542969 1721046412.3286
MEM 1913.605469 1721046412.4293
MEM 1913.605469 1721046412.5298
MEM 1913.605469 1721046412.6302
MEM 1913.605469 1721046412.7309
MEM 1913.605469 1721046412.8315
MEM 1913.605469 1721046412.9317
MEM 1913.605469 1721046413.0321
MEM 1913.605469 1721046413.1326
MEM 1913.667969 1721046413.2329
MEM 1913.667969 1721046413.3331
MEM 1913.667969 1721046413.4335
MEM 1913.667969 1721046413.5336
MEM 1913.667969 1721046413.6341
MEM 1913.667969 1721046413.7348
MEM 1913.667969 1721046413.8351
MEM 1913.667969 1721046413.9358
MEM 1913.730469 1721046414.0363
MEM 1913.730469 1721046414.1366
MEM 1913.730469 1721046414.2368
MEM 1913.730469 1721046414.3370
MEM 1913.730469 1721046414.4376
MEM 1913.730469 1721046414.5381
MEM 1913.730469 1721046414.6386
MEM 1913.792969 1721046414.7393
MEM 1913.792969 1721046414.8396
MEM 1913.792969 1721046414.9401
MEM 1913.792969 1721046415.0403
MEM 1913.667969 1721046415.1407
MEM 1913.929688 1721046415.2413
MEM 1914.199219 1721046415.3421
MEM 1914.671875 1721046415.4431
MEM 1915.292969 1721046415.5436
MEM 1915.398438 1721046415.6441
MEM 1915.410156 1721046415.7443
MEM 1915.429688 1721046415.8450
MEM 1915.441406 1721046415.9453
MEM 1915.503906 1721046416.0455
MEM 1915.507812 1721046416.1462
MEM 1915.507812 1721046416.2465
MEM 1915.570312 1721046416.3470
MEM 1915.570312 1721046416.4477
MEM 1915.574219 1721046416.5481
MEM 1915.589844 1721046416.6485
MEM 1915.605469 1721046416.7489
MEM 1915.621094 1721046416.8493
MEM 1915.628906 1721046416.9499
MEM 1915.695312 1721046417.0506
MEM 1915.695312 1721046417.1511
MEM 1915.695312 1721046417.2515
MEM 1915.703125 1721046417.3517
MEM 1915.722656 1721046417.4522
MEM 1915.738281 1721046417.5526
MEM 1915.750000 1721046417.6533
MEM 1915.820312 1721046417.7537
MEM 1915.820312 1721046417.8542
MEM 1915.820312 1721046417.9546
MEM 1915.828125 1721046418.0551
MEM 1915.843750 1721046418.1554
MEM 1915.863281 1721046418.2560
MEM 1915.707031 1721046418.3564
MEM 1916.152344 1721046418.4571
MEM 1916.617188 1721046418.5579
MEM 1917.140625 1721046418.6590
MEM 1917.648438 1721046418.7600
MEM 1918.019531 1721046418.8608
MEM 1918.718750 1721046418.9619
MEM 1919.343750 1721046419.0629
MEM 1919.699219 1721046419.1634
MEM 1920.394531 1721046419.2641
MEM 1920.828125 1721046419.3649
MEM 1923.183594 1721046419.4656
MEM 1923.808594 1721046419.5659
MEM 1924.421875 1721046419.6667
MEM 1924.687500 1721046419.7668
MEM 1925.003906 1721046419.8673
MEM 1925.332031 1721046419.9677
MEM 1925.640625 1721046420.0688
MEM 1925.886719 1721046420.1695
MEM 1926.191406 1721046420.2700
MEM 1926.515625 1721046420.3708
MEM 1926.839844 1721046420.4715
MEM 1927.156250 1721046420.5725
MEM 1927.472656 1721046420.6737
MEM 1927.781250 1721046420.7740
MEM 1928.109375 1721046420.8748
MEM 1928.367188 1721046420.9757
MEM 1928.625000 1721046421.0766
MEM 1928.832031 1721046421.1771
MEM 1929.140625 1721046421.2777
MEM 1929.386719 1721046421.3786
MEM 1929.742188 1721046421.4796
MEM 1930.128906 1721046421.5806
MEM 1930.464844 1721046421.6815
MEM 1930.757812 1721046421.7821
MEM 1931.062500 1721046421.8826
MEM 1931.421875 1721046421.9833
MEM 1931.785156 1721046422.0838
MEM 1932.152344 1721046422.1845
MEM 1932.507812 1721046422.2849
MEM 1932.812500 1721046422.3854
MEM 1933.187500 1721046422.4862
MEM 1933.550781 1721046422.5872
MEM 1933.898438 1721046422.6882
MEM 1934.117188 1721046422.7891
MEM 1936.867188 1721046422.8894
MEM 1937.250000 1721046422.9902
MEM 1937.480469 1721046423.0912
MEM 1937.890625 1721046423.1917
MEM 1938.261719 1721046423.2924
MEM 1938.273438 1721046423.3932
MEM 1938.296875 1721046423.4941
MEM 1938.367188 1721046423.5950
MEM 1941.480469 1721046423.6953
MEM 1964.308594 1721046423.7957
MEM 1964.777344 1721046423.8966
MEM 1965.277344 1721046423.9974
MEM 1965.843750 1721046424.0983
MEM 1966.113281 1721046424.1987
MEM 1966.417969 1721046424.2994
MEM 1966.730469 1721046424.3999
MEM 1967.066406 1721046424.5007
MEM 1967.363281 1721046424.6012
MEM 1968.195312 1721046424.7016
MEM 1969.125000 1721046424.8022
MEM 1969.890625 1721046424.9028
MEM 1971.117188 1721046425.0034
MEM 1972.160156 1721046425.1040
MEM 1972.753906 1721046425.2044
MEM 1974.046875 1721046425.3050
MEM 1974.921875 1721046425.4060
MEM 1975.914062 1721046425.5070
MEM 1977.601562 1721046425.6079
MEM 1978.527344 1721046425.7090
MEM 1979.859375 1721046425.8100
MEM 1980.398438 1721046425.9110
MEM 1980.398438 1721046426.0121
MEM 1980.398438 1721046426.1125
MEM 1980.398438 1721046426.2133
MEM 1980.398438 1721046426.3135
MEM 1980.398438 1721046426.4143
MEM 1980.398438 1721046426.5155
MEM 1980.398438 1721046426.6160
MEM 1980.398438 1721046426.7166
MEM 1980.339844 1721046426.8172
MEM 1935.191406 1721046426.9176
MEM 1935.238281 1721046427.0187
MEM 1935.253906 1721046427.1194
MEM 1935.253906 1721046427.2198
MEM 1935.269531 1721046427.3206
MEM 1935.285156 1721046427.4213
MEM 1935.285156 1721046427.5219
MEM 1935.332031 1721046427.6227
MEM 1935.343750 1721046427.7236
MEM 1935.347656 1721046427.8246
MEM 1935.359375 1721046427.9255
MEM 1935.402344 1721046428.0260
MEM 1935.511719 1721046428.1265
MEM 1935.613281 1721046428.2272
MEM 1935.652344 1721046428.3276
MEM 1935.652344 1721046428.4285
MEM 1935.652344 1721046428.5289
